record_id	pmid	doi	year	title_short	country_or_region	income_level	target_population	target_population_notes	setting	delivery_model	return_channel	followup_support	self_sampling_confirmed	assay_type	triage_pathway	design	n_invited	n_participated	uptake_pct	followup_closure_reported	followup_reporting_level	followup_completion_pct	followup_notes	equity_stratified_results_reported	acceptability_reported	cost_reported	key_barriers_facilitators	limitations	implementation_core_status	implementation_core_reason	implementation_core_evidence
PMID_38904134	38904134	10.1136/bmjopen-2023-081282	2024	Performance of CADM1, MAL and miR124-2 methylation as triage markers for early detection of cervical cancer in self-coll	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_38953514	38953514	10.1111/hex.14118	2024	Experiences of Self-Sampling and Future Screening Preferences in Non-Attenders Who Returned an HPV Vaginal Self-Sample i	UNK	UNK	nonattenders		home_mail	outreach_event_distribution	mail	unk	Y	UNK	cytology	observational		2712.0	32.5	Y	referral_only			N	Y	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_38960815	38960815	10.1016/j.whi.2024.05.005	2024	Health Care Provider Willingness to Recommend Self-collected Tests for Human Papillomavirus: A Mixed Methods Examination	UNK	UNK	underscreened_general		community_outreach	clinic_pickup_return_clinic	mixed	unk	Y	UNK	cytology	observational				Y	referral_only			N	Y	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_39001547	39001547	10.3390/cancers16132485	2024	Enhancing Cervical Cancer Screening with 7-Type HPV mRNA E6/E7 Testing on Self-Collected Samples: Multicentric Insights 	UNK	UNK	other		home_mail	unk	unk	unk	Y	mRNA	direct_colposcopy	observational				Y	referral_only			N	Y	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_39043209	39043209	10.1002/cam4.70033	2024	A qualitative assessment of the acceptability of human papillomavirus self-sampling and informational materials among di	UNK	UNK	underscreened_general		home_mail	unk	unk	reminders	Y	UNK	cytology	observational				Y	referral_only			Y	Y	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_39137185	39137185	10.1371/journal.pmed.1004431	2024	Increasing coverage in cervical and colorectal cancer screening by leveraging attendance at breast cancer screening: A c	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	unk	cluster_RCT	100.0	32.0	2.0	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_39173252	39173252	10.1016/j.drugpo.2024.104566	2024	Coverage of cervical cancer prevention interventions among people in Australia who inject drugs.	Australia	HIC	other		other	unk	unk	unk	Y	UNK	cytology	observational			0.2	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_39195300	39195300	10.3390/curroncol31080317	2024	HPV Self-Sampling for Cervical Cancer Screening in Under-Screened Saskatchewan Populations: A Pilot Study.	Canada	HIC	rural_low_access	rural under-screened	home_mail	clinic_pickup_return_clinic	mail	unk	Y	DNA	unk	other			6.0	N	none			N	N	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_39313668	39313668	10.1007/s11606-024-09026-9	2024	Strategies to Optimize Cervical Cancer Screening Rates Among Transgender and Gender-Diverse People Assigned Female at Bi	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	unk	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_39396430	39396430	10.1016/j.jcv.2024.105734	2024	High-risk HPV mRNA testing on self-samples offered to those who do not attend for organised cervical screening - real wo	UNK	UNK	other		home_mail	mail_to_home_return_mail	mail	unk	Y	mRNA	direct_colposcopy	other	4173.0		20.5	Y	completion_reported	88.3	Compliance to colposcopy follow-up among HPV mRNA-positive women was 88.3%.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_39421164	39421164	10.3332/ecancer.2024.1739	2024	Prevalence of human papillomaviruses in self-collected samples among women attending antenatal care in Ethiopia: a cross	UNK	UNK	other		other	mail_to_home_return_mail	unk	unk	Y	UNK	cytology	other				Y	referral_only			N	N	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_39429813	39429813	10.1016/j.eclinm.2024.102672	2024	Opportunistic offering of self-sampling to non-attenders within the English cervical screening programme: a pragmatic, m	UNK	UNK	nonattenders		home_mail	outreach_event_distribution	mail	unk	Y	UNK	unk	cluster_RCT		65.0	5.5	N	none			N	N	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_39516742	39516742	10.1186/s12885-024-13113-9	2024	Cervical precancer screening using self-sampling, HPV DNA testing, and mobile colposcopy in a hard-to-reach community in	UNK	UNK	other		community_outreach	unk	mixed	unk	Y	DNA	direct_colposcopy	program_evaluation				Y	referral_only		hrHPV-positive women were invited for colposcopy; attendance/completion not reported.	N	N	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_39666756	39666756	10.1371/journal.pmed.1004494	2024	Human papillomavirus genotype and cycle threshold value from self-samples and risk of high-grade cervical lesions: A pos	UNK	UNK	nonattenders		primary_care	outreach_event_distribution	in_person	unk	Y	DNA	direct_colposcopy	program_evaluation				Y	referral_only			N	Y	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_39682257	39682257	10.3390/cancers16234071	2024	Addressing COVID-19 Screening Delays: The Impact of HPV Self-Sampling on Non-Attenders in a Cervical Cancer Screening Pr	UNK	UNK	nonattenders		primary_care	mail_to_home_return_mail	in_person	unk	Y	UNK	direct_colposcopy	other			79.5	Y	completion_reported	90.0	Compliance to immediate colposcopy and cytology triage exceeded 90%; coded conservatively as 90.0%.	N	N	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_39727713	39727713	10.3390/curroncol31120590	2024	Breaking Barriers: Empowering Cervical Cancer Screening with HPV Self-Sampling for Sex Workers and Formerly Incarcerated	Canada	HIC	never_screened		community_outreach	mail_to_home_return_mail	mixed	unk	Y	DNA	cytology	observational				N	none		Reported HPV self-sampling choice and positivity; no post-positive follow-up completion.	N	Y	N		Field reconciled during final eligibility review.	CORE	Pilot study in sex workers with HPV results.	Those who opted for HPV-SS conducted the test... 88% chose HPV-SS, and one-third tested positive.
PMID_39796637	39796637	10.3390/cancers17010005	2024	Overcoming Cultural Barriers and Building Healthcare Trust: A Mixed Methods Study on Cervical Cancer Prevention Among Ar	United States	HIC	other		home_mail	unk	unk	unk	Y	UNK	cytology	observational				Y	referral_only			Y	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36099416	36099416	10.1158/1055-9965.epi-22-0712	2023	Sociodemographic Characteristics and Screening Outcomes of Women Preferring Self-Sampling in the Dutch Cervical Cancer S	Netherlands	HIC	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	other	857866.0			Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36239434	36239434	10.1093/oncolo/oyac208	2023	A Qualitative Exploration of Barriers to Treatment Among HPV-Positive Women in a Cervical Cancer Screening Study in West	UNK	UNK	other		other	unk	unk	unk	Y	UNK	cytology	individual_RCT				Y	referral_only			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36385698	36385698	10.1002/ijc.34358	2023	Widening the offer of human papillomavirus self-sampling to all women eligible for cervical screening: Make haste slowly	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	program_evaluation				Y	referral_only			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36635749	36635749	10.1186/s43058-022-00367-2	2023	Assessing the implementation fidelity of HPV self-collection offered by community health workers during home visits (the EMA strategy): a case study in a low-middle-resource setting in Argentina.	Argentina	LMIC	rural_low_access		community_outreach	chw_door_to_door	chw	chw_navigation	Y	DNA	unk	implementation_fidelity				Y	referral_only		Added after final 58-record adjudication; not part of the earlier broad map.	Y	N	N		Added after final adjudication of high-risk false-negative records; charted from PubMed abstract-level information.	CORE	Argentina EMA scale-up fidelity evaluation of CHW-offered HPV self-collection using implementation data from the national screening information system.	Final adjudication based on PubMed abstract evidence and independent review worksheet.
PMID_36653775	36653775	10.1186/s12913-023-09022-5	2023	Implementation and scaling-up of an effective mHealth intervention to increase adherence to triage of HPV-positive women	UNK	UNK	other		community_outreach	chw_door_to_door	mixed	reminders	Y	UNK	cytology	individual_RCT				Y	referral_only			N	Y	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36698140	36698140	10.1186/s12905-023-02174-w	2023	Reach and effectiveness of an HPV self-sampling intervention for cervical screening amongst under- or never-screened wom	Canada	HIC	never_screened		home_mail	unk	unk	unk	Y	UNK	cytology	observational		108.0		Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36870436	36870436	10.1016/j.jogc.2023.02.012	2023	Acceptability and Preferences of Dry HR HPV Self-Sampling Mailed Kits Among Canadian Women: A Cross-Sectional Study.	UNK	UNK	underscreened_general		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	cytology	individual_RCT		400.0	7.5	N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36893182	36893182	10.1371/journal.pone.0282853	2023	Leveraging COVID-era innovation for cervical cancer screening: Clinician awareness and attitudes toward self-sampling an	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				Y	referral_only			Y	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36906527	36906527	10.1186/s12889-023-15402-7	2023	Mailing human papillomavirus self-sampling kits to women under-screened for cervical cancer improved detection in cervic	Netherlands	HIC	underscreened_general		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	cytology	other	653.0	953.0		N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36922319	36922319	10.1016/j.jasc.2023.02.001	2023	Telecytologic diagnosis of cervical smears for triage of self-sampled human papillomavirus-positive women in a resource-	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	other				Y	referral_only			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36922960	36922960	10.1016/j.pmedr.2023.102169	2023	Understanding the effect of new U.S. cervical cancer screening guidelines and modalities on patients' comprehension and 	United States	HIC	other		other	unk	unk	unk	Y	UNK	cytology	observational		32.0		N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_36947040	36947040	10.1001/jamanetworkopen.2023.4052	2023	Economic Evaluation of Mailed Home-Based Human Papillomavirus Self-sampling Kits for Cervical Cancer Screening.	UNK	UNK	underscreened_general		home_mail	mail_to_home_return_mail	mail	reminders	Y	UNK	cytology	individual_RCT	9960.0			Y	referral_only			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
