record_id	pmid	doi	year	title_short	country_or_region	income_level	target_population	target_population_notes	setting	delivery_model	return_channel	followup_support	self_sampling_confirmed	assay_type	triage_pathway	design	n_invited	n_participated	uptake_pct	followup_closure_reported	followup_reporting_level	followup_completion_pct	followup_notes	equity_stratified_results_reported	acceptability_reported	cost_reported	key_barriers_facilitators	limitations
PMID_36227948	36227948	10.1371/journal.pone.0274974	2022	Racial and ethnic differences in cervical cancer screening barriers and intentions: The My Body My Test-3 HPV self-colle	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	unk	other				N	none			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36241145	36241145	10.1016/j.cct.2022.106960	2022	Design of a pragmatic randomized controlled trial of home-based human papillomavirus (HPV) self-sampling for increasing 	United States	HIC	other		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	unk	individual_RCT				Y	referral_only			N	Y	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36243709	36243709	10.1186/s12889-022-14222-5	2022	Self-collected versus medic-collected sampling for human papillomavirus testing among women in Lagos, Nigeria: a comparative study.	Nigeria	LMIC	other		clinic	clinic_pickup_return_clinic	clinic	unk	Y	DNA	unk	diagnostic_validation	213	213	100.0	N	none			N	N	N		Added during final eligibility reconciliation; charted from PubMed abstract-level information.
PMID_36316070	36316070	10.1136/bmjopen-2022-064321	2022	Performance of HPV testing, Pap smear and VIA in women attending cervical cancer screening in Kilimanjaro region, Northe	UNK	UNK	other		other	unk	unk	unk	Y	DNA	cytology	individual_RCT		222.0		Y	completion_reported	96.9	Among 229 HPV-positive women, 222 attended follow-up.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36356272	36356272	10.26635/6965.5856	2022	Feasibility and acceptability of telehealth and contactless delivery of human papillomavirus (HPV) self-testing for cerv	New Zealand	HIC	never_screened		other	unk	unk	unk	Y	UNK	direct_colposcopy	observational	197.0	61.0	1.8	Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36372761	36372761	10.3760/cma.j.cn112150-20211212-01149	2022	[Application progress of home self-sampling for human papillomavirus and human immunodeficiency virus testing].	UNK	UNK	other		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	cytology	other				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36420004	36420004	10.3389/fpubh.2022.938272	2022	Effectiveness and feasibility of self-sampling for human papillomavirus testing for internet-based cervical cancer scree	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				N	none			Y	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36433760	36433760	10.1177/10732748221135441	2022	Cervical Cancer-Related Knowledge, Attitudes, Practices and Self-Screening Acceptance Among Patients, Employees, and Soc	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	observational				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36449291	36449291	10.1001/jamanetworkopen.2022.44343	2022	Effect of Patient Characteristics on Uptake of Screening Using a Mailed Human Papillomavirus Self-sampling Kit: A Second	UNK	UNK	underscreened_general		home_mail	mail_to_home_return_mail	mail	reminders	Y	UNK	cytology	individual_RCT	9843.0		6.3	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36451884	36451884	10.1101/2022.11.20.22282562	2022	Perceived barriers to cervical cancer screening and motivators for at-home human papillomavirus self-sampling during the	UNK	UNK	underscreened_general		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	cytology	individual_RCT				N	none		Reported barriers/motivators survey; no post-positive follow-up completion.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36454891	36454891	10.1371/journal.pone.0277791	2022	Patient perspectives on cervical cancer screening interventions among underscreened women.	United States	HIC	underscreened_general		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	observational				Y	referral_only			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36497850	36497850	10.3390/ijerph192315776	2022	"""So, if she wasn't aware of it, then how would everybody else out there be aware of it?""-Key Stakeholder Perspectives on"	Australia	HIC	never_screened		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36510192	36510192	10.1186/s12913-022-08842-1	2022	Women's acceptability of a self-collect HPV same-day screen-and-treat program in a high burden setting in the Pacific.	UNK	UNK	other	Indigenous/minority focus	primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36579991	36579991	10.31557/apjcp.2022.23.12.4099	2022	Results of Self-Sampling Methodology Impression for Cervical Cancer Screening in Mongolia.	UNK	UNK	other		other	unk	unk	unk	Y	UNK	cytology	observational		175.0		N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_36741739	36741739	10.3389/fonc.2022.1020205	2022	Feasibility and acceptability of self-collection of Human Papillomavirus samples for primary cervical cancer screening o	UNK	UNK	underscreened_general		community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	cytology	observational				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_31522376	31522376	10.1007/s13187-019-01608-0	2021	Acceptance of Self-Sampling Among Long-Term Cervical Screening Non-Attenders with HPV-Positive Results: Promising Opport	UNK	UNK	nonattenders		home_mail	unk	unk	unk	Y	UNK	cytology	observational		479.0		Y	referral_only		Study describes HPV-positive non-attenders who attended examination but not a completion denominator for all positives.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_32037883	32037883	10.1080/10410236.2020.1723047	2021	Evaluating Culturally-targeted Fear Appeal Messages for HPV Self-Sampling among Jamaican Women: A Qualitative Formative 	UNK	UNK	underscreened_general		other	unk	unk	unk	Y	UNK	unk	other				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_32638362	32638362	10.1002/ijc.33189	2021	The European response to the WHO call to eliminate cervical cancer as a public health problem.	UNK	UNK	underscreened_general		other	unk	unk	unk	Y	UNK	cytology	other				N	none			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_32703059	32703059	10.1177/0969141320941056	2021	Evaluation of human papillomavirus self-collection offered by community health workers at home visits among under-screen	UNK	UNK	underscreened_general		home_mail	unk	unk	unk	Y	UNK	cytology	program_evaluation	377.0			N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_32875552	32875552	10.1002/ijc.33278	2021	Population-based human papillomavirus infection and genotype distribution among women in rural areas of South Central Et	Netherlands	HIC	other		other	unk	unk	unk	Y	UNK	cytology	other				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33106125	33106125	10.1080/03630242.2020.1831683	2021	Acceptability of vaginal self-sampling with high-risk human papillomavirus testing for cervical cancer screening: a Fren	France	HIC	underscreened_general		home_mail	unk	unk	unk	Y	UNK	cytology	observational		60.0	0.0	N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33219163	33219163	10.1158/1055-9965.epi-20-0998	2021	Could HPV Testing on Self-collected Samples Be Routinely Used in an Organized Cervical Screening Program? A Modeled Anal	Australia	HIC	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	model			6.2	N	none		Modeled analysis; no empirical post-positive follow-up completion.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33338505	33338505	10.1016/j.ypmed.2020.106358	2021	Given a choice between self-sampling at home for HPV testing and standard of care screening at the clinic, what do Afric	UNK	UNK	rural_low_access	rural under-screened	home_mail	unk	unk	unk	Y	UNK	cytology	cluster_RCT				N	none		Reported screening adherence and modality choice, not post-positive follow-up completion.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33388330	33388330	10.1016/j.ypmed.2020.106400	2021	Cervical cancer screening in the United States: Challenges and potential solutions for underscreened groups.	United States	HIC	rural_low_access	rural under-screened	community_outreach	outreach_event_distribution	mixed	navigation	Y	UNK	unk	other				Y	referral_only			Y	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33512715	33512715	10.1111/ajo.13310	2021	Australian National Cervical Screening Program renewal: Attitudes and experiences of general practitioners, and obstetri	Australia	HIC	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	observational				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33547144	33547144	10.1158/1055-9965.epi-20-1538	2021	Will COVID-19 Be the Tipping Point for Primary HPV Self-sampling?	Australia	HIC	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	unk	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33555038	33555038	10.1111/aogs.14117	2021	Acceptability and feasibility of self-sampling and follow-up attendance after text message delivery of human papillomavi	UNK	UNK	migrant_minority		other	unk	unk	reminders	Y	DNA	cytology	observational				Y	completion_reported	98.0	Among high-risk HPV-positive women, 82% attended after text-message reminder and an additional 16% after text plus phone reminder.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33660168	33660168	10.1007/s10552-021-01406-4	2021	Acceptability of a multicomponent, community-based, HPV self-test intervention among Jamaican women.	Jamaica	LMIC	underscreened_general	Low socioeconomic communities; no Pap test in at least 3 years.	community_outreach	outreach_event_distribution	unk	education_navigation	Y	DNA	unk	pilot_intervention	163	156	95.6	N	none			N	Y	N	Community outreach workers; education and self-test intervention.	Added during final eligibility reconciliation; charted from PubMed abstract-level information.
PMID_33764704	33764704	10.2478/raon-2021-0001	2021	Long term results of follow-up after HPV self-sampling with devices Qvintip and HerSwab in women non-attending cervical 	Slovenia	HIC	nonattenders		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	direct_colposcopy	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33771846	33771846	10.1158/1055-9965.epi-20-1673	2021	Cost-Effectiveness of Offering Cervical Cancer Screening with HPV Self-Sampling among African-American Women in the Miss	United States	HIC	underscreened_general		home_mail	unk	unk	unk	Y	UNK	direct_colposcopy	model				Y	referral_only			Y	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33773563	33773563	10.31557/apjcp.2021.22.3.971	2021	Acceptability and Concordance of Self- Versus Clinician- Sampling for HPV Testing among Rural South Indian Women.	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	unk	observational				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33842403	33842403	10.15430/jcp.2021.26.1.25	2021	Promotion of Cervical Screening among Long-term Non-attendees by Human Papillomavirus Self-sampling.	UNK	UNK	other		other	unk	unk	unk	Y	mRNA	cytology	other		353.0		Y	completion_reported	85.7	HPV-positive women: 353/412 attended follow-up.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33857013	33857013	10.1158/1055-9965.epi-20-1628	2021	Cervical Cancer Screening-Past, Present, and Future.	United States	HIC	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	individual_RCT				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_33882885	33882885	10.1186/s12885-021-08109-8	2021	Women's experiences in a community-based screen-and-treat cervical cancer prevention program in rural Malawi: a qualitat	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	unk	observational				Y	referral_only			N	Y	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
