pmid	doi	pmcid	title	journal	year	first_author	url
32086940	10.1002/ijgo.13126		Human papillomavirus prevalence and distribution in self-collected samples from female university students in Maputo.	International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics	2020	Yara Priscilla Bule	https://pubmed.ncbi.nlm.nih.gov/32086940/
32082413	10.1186/s13027-020-00280-0	PMC7017526	Cervical cancer prevention among long-term screening non-attendees by vaginal self-collected samples for hr-HPV mRNA detection.	Infectious agents and cancer	2020	Avalon Ernstson	https://pubmed.ncbi.nlm.nih.gov/32082413/
32061377	10.1016/j.bulcan.2019.12.008		[How can we improve cervical cancer screening: What can we learn from mistakes?].	Bulletin du cancer	2020	Mihaela Grigore	https://pubmed.ncbi.nlm.nih.gov/32061377/
32053659	10.1371/journal.pone.0229086	PMC7018080	High-risk human papillomavirus prevalence in self-collected cervicovaginal specimens from human immunodeficiency virus (HIV)-negative women and women living with HIV living in Botswana.	PloS one	2020	Philip E Castle	https://pubmed.ncbi.nlm.nih.gov/32053659/
32037539	10.1002/ijgo.13116		Diagnostic accuracy of self-collected vaginal samples for HPV DNA detection in women from South India.	International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics	2020	Santhosh Kuriakose	https://pubmed.ncbi.nlm.nih.gov/32037539/
32037532	10.1002/ijgo.13112		A systematic review of self-sampling for HPV testing in Africa.	International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics	2020	Zita Aleyo Nodjikouambaye	https://pubmed.ncbi.nlm.nih.gov/32037532/
32032940	10.2196/14652	PMC7084289	Developing SMS Content to Promote Papanicolaou Triage Among Women Who Performed HPV Self-collection Test: Qualitative Study.	JMIR formative research	2020	Victoria Sanchez Antelo	https://pubmed.ncbi.nlm.nih.gov/32032940/
32005202	10.1186/s12889-020-8216-9	PMC6995074	Integrated cervical cancer screening in Mayuge District Uganda (ASPIRE Mayuge): a pragmatic sequential cluster randomized trial protocol.	BMC public health	2020	Carolyn Nakisige	https://pubmed.ncbi.nlm.nih.gov/32005202/
32001660	10.1136/sextrans-2019-054290		Levels of anxiety and distress following receipt of positive screening tests in Australia's HPV-based cervical screening programme: a cross-sectional survey.	Sexually transmitted infections	2020	Rachael Helen Dodd	https://pubmed.ncbi.nlm.nih.gov/32001660/
31995585	10.1371/journal.pone.0228042	PMC6988932	Implementation of Australia's renewed cervical screening program: Preparedness of general practitioners and nurses.	PloS one	2020	Farhana Sultana	https://pubmed.ncbi.nlm.nih.gov/31995585/
31970767	10.1002/ijc.32881		Comparative performance evaluation of different HPV tests and triaging strategies using self-samples and feasibility assessment of thermal ablation in 'colposcopy and treat' approach: A population-based study in rural China.	International journal of cancer	2020	Xue-Lian Zhao	https://pubmed.ncbi.nlm.nih.gov/31970767/
31958789	10.1159/000505121		Self-Sampling as a Plausible Alternative to Screen Cervical Cancer Precursor Lesions in a Population with Low Adherence to Screening: A Systematic Review.	Acta cytologica	2020	Ana Isabel Caleia	https://pubmed.ncbi.nlm.nih.gov/31958789/
31924133	10.1177/0272684x19896731	PMC7347455	Promoting Hispanic Immigrant Health via Community Health Workers and Motivational Interviewing.	International quarterly of community health education	2020	Erin M Portillo	https://pubmed.ncbi.nlm.nih.gov/31924133/
31911163	10.1016/j.ypmed.2019.105953	PMC7219564	Cost-effectiveness studies of HPV self-sampling: A systematic review.	Preventive medicine	2020	Colin Malone	https://pubmed.ncbi.nlm.nih.gov/31911163/
31896295	10.1177/0969141319895543		Attitudes towards HPV self-sampling among women in Chengdu, China: A cross-sectional survey.	Journal of medical screening	2020	Lixia He	https://pubmed.ncbi.nlm.nih.gov/31896295/
31881928	10.1186/s13063-019-3959-2	PMC6935089	Impact of human papillomavirus (HPV) self-collection on subsequent cervical cancer screening completion among under-screened US women: MyBodyMyTest-3 protocol for a randomized controlled trial.	Trials	2019	Lisa P Spees	https://pubmed.ncbi.nlm.nih.gov/31881928/
31874564	10.1177/1524839919893309		Outcomes of a Multicomponent Culturally Tailored Cervical Cancer Screening Intervention Among Underserved Hispanic Women (De Casa en Casa).	Health promotion practice	2021	Navkiran K Shokar	https://pubmed.ncbi.nlm.nih.gov/31874564/
31829241	10.1186/s12916-019-1460-0	PMC6907114	Introduction of primary screening using high-risk HPV DNA detection in the Dutch cervical cancer screening programme: a population-based cohort study.	BMC medicine	2019	Clare A Aitken	https://pubmed.ncbi.nlm.nih.gov/31829241/
31828485	10.1007/s10903-019-00954-x		HPV Self-sampling in Indigenous Communities: A Scoping Review.	Journal of immigrant and minority health	2020	Claire Styffe	https://pubmed.ncbi.nlm.nih.gov/31828485/
31815615	10.1186/s12885-019-6401-y	PMC6902319	Comparison of two invitation-based methods for human papillomavirus (HPV) self-sampling with usual care among un- and under-screened Māori, Pacific and Asian women: study protocol for a randomised controlled community trial to examine the effect of self-sampling on participation in cervical-cancer screening.	BMC cancer	2019	Naomi Brewer	https://pubmed.ncbi.nlm.nih.gov/31815615/
31814770	10.2147/clep.s203023	PMC6853196	Non-Adherence To Childhood HPV Vaccination Is Associated With Non-Participation In Cervical Cancer Screening - A Nationwide Danish Register-Based Cohort Study.	Clinical epidemiology	2019	Sara Badre-Esfahani	https://pubmed.ncbi.nlm.nih.gov/31814770/
31812369	10.1016/s2214-109x(19)30482-6	PMC7025157	Estimates of incidence and mortality of cervical cancer in 2018: a worldwide analysis.	The Lancet. Global health	2020	Marc Arbyn	https://pubmed.ncbi.nlm.nih.gov/31812369/
31804231	10.1097/gco.0000000000000597		Multimodality screening and prevention of cervical cancer in sub-Saharan Africa: a collaborative model.	Current opinion in obstetrics & gynecology	2020	Justine Chinn	https://pubmed.ncbi.nlm.nih.gov/31804231/
31802062			Correlation between cervical carcinogenesis and tobacco use by sexual partners.	Hellenic journal of nuclear medicine	2019	Ap G Siokos	https://pubmed.ncbi.nlm.nih.gov/31802062/
31800158	10.1111/hex.12985	PMC7104642	Translating new science into the community to promote opportunities for breast and cervical cancer prevention among African American women.	Health expectations : an international journal of public participation in health care and health policy	2020	Elisa M Rodriguez	https://pubmed.ncbi.nlm.nih.gov/31800158/
31771594	10.1186/s12985-019-1253-2	PMC6880361	HPV viral load in self-collected vaginal fluid samples as predictor for presence of cervical intraepithelial neoplasia.	Virology journal	2019	Malin Berggrund	https://pubmed.ncbi.nlm.nih.gov/31771594/
31765712	10.1016/j.ypmed.2019.105931		The cost-effectiveness of human papillomavirus self-collection among cervical cancer screening non-attenders in El Salvador.	Preventive medicine	2020	Nicole G Campos	https://pubmed.ncbi.nlm.nih.gov/31765712/
31744374	10.1177/0969141319885994	PMC7237324	Reactions of women underscreened for cervical cancer who received unsolicited human papillomavirus self-sampling kits.	Journal of medical screening	2020	Colin Malone	https://pubmed.ncbi.nlm.nih.gov/31744374/
31728894	10.1007/s11606-019-05438-0	PMC7018926	PreView: a Randomized Trial of a Multi-site Intervention in Diverse Primary Care to Increase Rates of Age-Appropriate Cancer Screening.	Journal of general internal medicine	2020	Judith Walsh	https://pubmed.ncbi.nlm.nih.gov/31728894/
31698891	10.23736/s0026-4784.19.04468-x		Optimizing high risk HPV-based primary screening for cervical cancer in low- and middle-income countries: opportunities and challenges.	Minerva ginecologica	2019	Sharmila A Pimple	https://pubmed.ncbi.nlm.nih.gov/31698891/
31693128	10.1001/jamanetworkopen.2019.14729	PMC6865279	Effect of Mailed Human Papillomavirus Test Kits vs Usual Care Reminders on Cervical Cancer Screening Uptake, Precancer Detection, and Treatment: A Randomized Clinical Trial.	JAMA network open	2019	Rachel L Winer	https://pubmed.ncbi.nlm.nih.gov/31693128/
31685510	10.1136/bmjopen-2019-031957	PMC6858097	Barriers to cervical cancer screening and acceptability of HPV self-testing: a cross-sectional comparison between ethnic groups in Southern Thailand.	BMJ open	2019	Anna Gottschlich	https://pubmed.ncbi.nlm.nih.gov/31685510/
31662358	10.1136/bmjopen-2019-029158	PMC6830827	HPV self-sampling acceptability in rural and indigenous communities in Guatemala: a cross-sectional study.	BMJ open	2019	Audrey R Murchland	https://pubmed.ncbi.nlm.nih.gov/31662358/
31647013	10.1186/s12905-019-0818-y	PMC6813105	Knowledge and experience of a cohort of HIV-positive and HIV-negative Ghanaian women after undergoing human papillomavirus and cervical cancer screening.	BMC women's health	2019	Arabella Stuart	https://pubmed.ncbi.nlm.nih.gov/31647013/
31645991	10.1136/bmjinnov-2018-000276	PMC6792319	SMS behaviour change communication and eVoucher interventions to increase uptake of cervical cancer screening in the Kilimanjaro and Arusha regions of Tanzania: a randomised, double-blind, controlled trial of effectiveness.	BMJ innovations	2019	Erica Erwin	https://pubmed.ncbi.nlm.nih.gov/31645991/
31633801	10.1002/ijc.32746		"Feasibility of a community-based cervical cancer screening with ""test and treat"" strategy using self-sample for an HPV test: Experience from rural Cameroon, Africa."	International journal of cancer	2020	Joel Fokom Domgue	https://pubmed.ncbi.nlm.nih.gov/31633801/
31615443	10.1186/s12879-019-4527-9	PMC6794773	Assessment of a new low-cost, PCR-based strategy for high-risk human papillomavirus DNA detection for cervical cancer prevention.	BMC infectious diseases	2019	Pedro Surriabre	https://pubmed.ncbi.nlm.nih.gov/31615443/
31558129	10.1177/0956462419868618	PMC7179768	Performance of vaginal self-sampling for human papillomavirus testing among women living with HIV in Botswana.	International journal of STD & AIDS	2019	Tamara Elliott	https://pubmed.ncbi.nlm.nih.gov/31558129/
31539637	10.1016/j.cmi.2019.09.006		Primary HPV-based cervical cancer screening in Europe: implementation status, challenges, and future plans.	Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases	2020	P J Maver	https://pubmed.ncbi.nlm.nih.gov/31539637/
31532298	10.1089/jwh.2018.7575		Acceptability and Feasibility of Community-Based, Lay Navigator-Facilitated At-Home Self-Collection for Human Papillomavirus Testing in Underscreened Women.	Journal of women's health (2002)	2020	Emma McKim Mitchell	https://pubmed.ncbi.nlm.nih.gov/31532298/
31522376	10.1007/s13187-019-01608-0	PMC7835166	Acceptance of Self-Sampling Among Long-Term Cervical Screening Non-Attenders with HPV-Positive Results: Promising Opportunity for Specific Cancer Education.	Journal of cancer education : the official journal of the American Association for Cancer Education	2021	Sonia Andersson	https://pubmed.ncbi.nlm.nih.gov/31522376/
31516679	10.4103/ijpvm.ijpvm_365_18	PMC6710913	Cervical Cancer Screening in Low Resource Settings: Cytology versus HPV Triage for VIA Positive Women.	International journal of preventive medicine	2019	Gauravi A Mishra	https://pubmed.ncbi.nlm.nih.gov/31516679/
31489868	10.4103/njcp.njcp_452_18		Appraisal of willingness to vaccinate daughters with human papilloma virus vaccine and cervical cancer screening uptake among mothers of adolescent students in Abakaliki, Nigeria.	Nigerian journal of clinical practice	2019	B N Azuogu	https://pubmed.ncbi.nlm.nih.gov/31489868/
31489627	10.1002/ijgo.12963	PMC6944206	HPV self-sampling acceptability and preferences among women living with HIV in Botswana.	International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics	2019	Racquel E Kohler	https://pubmed.ncbi.nlm.nih.gov/31489627/
31477083	10.1186/s12905-019-0811-5	PMC6720084	Health care informational challenges for women diagnosed with cervical intraepithelial neoplasia: a qualitative study.	BMC women's health	2019	Carla Freijomil-Vázquez	https://pubmed.ncbi.nlm.nih.gov/31477083/
31464941	10.1097/md.0000000000016970	PMC6736428	HPV testing on vaginal/cervical nurse-assisted self-samples versus clinician-taken specimens and the HPV prevalence, in Adama Town, Ethiopia.	Medicine	2019	Eshetu Lemma Haile	https://pubmed.ncbi.nlm.nih.gov/31464941/
31450917	10.31557/apjcp.2019.20.8.2429	PMC6852813	A Qualitative Study of Parental Knowledge and Perceptions of Human Papillomavirus and Cervical Cancer Prevention in Rural Central Java, Indonesia: Understanding Community Readiness for Prevention Interventions.	Asian Pacific journal of cancer prevention : APJCP	2019	Belinda Rina Marie Spagnoletti	https://pubmed.ncbi.nlm.nih.gov/31450917/
31427275	10.1158/1940-6207.capr-19-0192		Implementation of HPV-based Cervical Cancer Screening Combined with Self-sampling Using a Midwifery Network Across Rural Greece: The GRECOSELF Study.	Cancer prevention research (Philadelphia, Pa.)	2019	Theodoros Agorastos	https://pubmed.ncbi.nlm.nih.gov/31427275/
31408474	10.1371/journal.pone.0220632	PMC6692065	HPV self-testing for primary cervical cancer screening in Madagascar: VIA/VILI triage compliance in HPV-positive women.	PloS one	2019	Anne-Caroline Benski	https://pubmed.ncbi.nlm.nih.gov/31408474/
31395060	10.1186/s12905-019-0804-4	PMC6688365	Female perspectives on male involvement in a human-papillomavirus-based cervical cancer-screening program in western Kenya.	BMC women's health	2019	Konyin Adewumi	https://pubmed.ncbi.nlm.nih.gov/31395060/
31391418			Detection of Oncoprotein by a Novel Immunochromatoghaphic Test Depending on Age and Parity of the Patients Attending at Mymensingh Medical College Hospital, Bangladesh.	Mymensingh medical journal : MMJ	2019	S Abedin	https://pubmed.ncbi.nlm.nih.gov/31391418/
31372572	10.1016/j.conctc.2019.100413	PMC6661276	Improving the promise of embedded pragmatic trials: Surmountable barriers encountered in an evaluation of home-based HPV self-sampling to increase cervical cancer screening in overdue women.	Contemporary clinical trials communications	2019	D S M Buist	https://pubmed.ncbi.nlm.nih.gov/31372572/
31370810	10.1186/s12889-019-7338-4	PMC6676560	Costs associated with delivering HPV vaccination in the context of the first year demonstration programme in southern Mozambique.	BMC public health	2019	Sergi Alonso	https://pubmed.ncbi.nlm.nih.gov/31370810/
31366402	10.1186/s12889-019-7354-4	PMC6669971	Genital self-sampling for HPV-based cervical cancer screening: a qualitative study of preferences and barriers in rural Ethiopia.	BMC public health	2019	Theresa Brandt	https://pubmed.ncbi.nlm.nih.gov/31366402/
